No,Project,Priority,Indikator,Phase/Delay,Platform,DAG ID,Assets,Database Name,Table Name,Layer Bucket,Dataset BQ,Config (.cfg),Parameter SP,Target Layer,Script/File,Script File,Tool Target GCP,Schedule/Cadence,Initial Landing,Initial Mart,DA Maping,ETL Conversion,Incremental,Internal Testing,PQA Test,BI Dev,Orchestration,Labeling Charging,Dataplex,Sign-off Document,Last Updated
2325,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_Companies,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2326,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_DealerBankAccounts,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2327,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_DealerContacts,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2328,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_DealerRings,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2329,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_Dealers,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2330,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_DealerWarehouseMappings,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2331,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_DistrictViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2332,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_GroupDealers,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2333,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_Idempotency,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2334,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_MappingHSODealerCodes,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2335,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_ProvinceViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2336,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_Roles,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2337,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_SubDistrictViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2338,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_UnitLocations,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2339,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_VillageViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2340,,P3,starlanding_workplace,-,Cloudera,starlanding_workplace,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workplace_Warehouses,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workplace.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
118,dragon,P3,starlanding_workshop,,Cloudera,starlanding_workshop,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,starlanding_workshop.py,,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2341,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_ActivityPromotionViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2342,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_BillingServiceCancelRequests,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2343,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_BillingServiceDetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2344,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_BillingServicePricingDetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2345,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_BillingServices,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2346,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_BusinessRoles,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2347,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_CatalogueUnitViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2348,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_CatalogueViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2349,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_ChargeToCategorySequences,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2350,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_ChargeToTypeMappings,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2351,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_CustomerAddressViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2352,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_Customers,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2353,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_CustomerSalesAreaViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2354,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_DealerBankAccountViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2355,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_Dealers,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2356,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_DivisionViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2357,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_EnumList,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2358,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_FinalInspections,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2359,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_GroupDealerViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2360,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_H201,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2361,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_H202,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2362,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_H203,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2363,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_H303,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2364,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_InvoiceServiceDocuments,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2365,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_InvoiceServices,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2366,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_KPBClaimDetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2367,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_KPBClaimDownloadRequestItems,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2368,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_KPBClaimDownloadRequests,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2369,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_KPBClaimFiles,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2370,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_KPBClaims,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2371,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_KPBClaimSapFiles,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2372,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_KPBDigitals,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2373,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_KPBRequests,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2374,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_KPBWorkTypeMappings,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2375,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_OPLDetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2376,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_OPLReceiptDetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2377,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_OPLReceipts,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2378,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_OPLs,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2379,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKB,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2380,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBDocumentDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2381,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBPayerInformations,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2382,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBPricingDetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2383,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBPromoInformationDetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2384,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBPromoInformationRewardDetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2385,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBPromoInformations,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2386,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBRequestAdditionalTasks,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2387,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBServiceHistories,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2388,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBServiceHistoryJobs,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2389,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBServiceHistoryParts,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2390,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBVehicleData,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2391,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBWorkList,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2392,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PKBWorkListPart,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2393,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PricingAccessSequence,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2394,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PricingConditionType,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2395,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PricingProcedure,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2396,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_PricingProcedureConditionTypeMatrix,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2397,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_Resources,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2398,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_SalesTargetPkbActuals,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2399,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_SchedulerLogHeaders,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2400,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_ServiceExecutionHistories,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2401,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_ServiceExecutions,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2402,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_TermOfPaymentViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2403,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_Users,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2404,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_UsersInBusinessAreas,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2405,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_Vendors,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2406,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_WorkTypeGuaranteeViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2407,,P3,starlanding_workshop,-,Cloudera,starlanding_workshop,,opr_ast_so2w_wh_dm,opr_ast_star_wh_di.Workshop_WorkTypeViewModels,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,starlanding_workshop.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
119,dragon,P3,prd_pkbservicefinal_star,,Cloudera,prd_pkbservicefinal_star,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,prd_pkbservicefinal_star.py,,—,Completed,Completed,Completed,Done,,,,,,,,,2026-05-13
2408,,P3,prd_pkbservicefinal_star,-,Cloudera,prd_pkbservicefinal_star,,opr_ast_so2w_wh_dm,opr_ast_star_wh_dm.pkbservicefinal_star,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,prd_pkbservicefinal_star.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,2026-05-13
120,dragon,P1,dragon_l1,,Cloudera,dragon_l1,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_l1.py,,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2409,,P1,dragon_l1,-,Cloudera,dragon_l1,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_l1.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,,,,,
2410,,P1,dragon_l1,-,Cloudera,dragon_l1,,opr_ast_so2w_wh_dm,[L1_MOTORKUX_ARBORVITAE.*],,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_l1.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2411,,P1,dragon_l1,-,Cloudera,dragon_l1,,opr_ast_so2w_wh_dm,[L1_FILE_ASTRANET.*],,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_l1.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2412,,P1,dragon_l1,-,Cloudera,dragon_l1,,opr_ast_so2w_wh_dm,[L1_SAP.*],,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_l1.py,-,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2413,,P1,dragon_l1,-,Cloudera,dragon_l1,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_l1.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,,,,,
121,dragon,P1,dragon_sap,,Cloudera,dragon_sap,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_sap.py,,—,Completed,Completed,Completed,In Progress,,,,,,,,,
2414,,P1,dragon_sap,-,Cloudera,dragon_sap,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_sap.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,,,,,
